round_number,group_id,timestamp,price,asset,maker,taker,making_order_status,taking_order_status
5,1,218.769312,60.0,A,hs76c7lv,tt020odr,TRADED_MAKER,TRADED_TAKER
5,1,238.703831,235.0,D,r9a7kqaf,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,266.308697,85.0,C,bplz3kk4,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,268.947718,110.0,C,p83viyce,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,290.525832,60.0,B,iaswwozd,hs76c7lv,TRADED_MAKER,TRADED_TAKER
6,1,6.284801,40.0,A,im7mmzwe,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
6,1,7.540081,200.0,D,r9a7kqaf,bot-ETFMakerBot-46,TRADED_MAKER,TRADED_TAKER
6,1,7.648393,60.0,A,iaswwozd,bot-ETFMakerBot-46,MARKET_MAKER,MARKET_TAKER
6,1,7.749864,40.0,C,im7mmzwe,bot-ETFMakerBot-46,MARKET_MAKER,MARKET_TAKER
6,1,7.840409,100.0,C,1eeggcg0,bot-ETFMakerBot-46,MARKET_MAKER,MARKET_TAKER
